idx,time_imp,imp_count,hist_count,best_model
61273,14,91,14,1
61274,14,57,96,1
61275,14,19,1,1
61276,17,2,7,2
61277,9,55,61,2
61278,12,5,44,3
61279,7,45,4,2
61280,3,7,4,3
61281,14,16,4,1
61282,5,20,2,2
61283,11,62,20,1
61284,7,28,107,2
61285,8,22,11,1
61286,19,29,4,1
61287,12,4,208,2
61288,12,16,2,2
61289,5,4,14,3
61290,2,17,11,3
61291,8,7,119,2
61292,12,76,18,1
61293,4,20,0,1
61294,6,24,13,1
61295,9,81,5,2
61296,5,75,59,1
61297,16,101,76,1
61298,4,26,4,2
61299,16,146,12,2
61300,13,90,15,1
61301,14,26,123,2
61302,2,7,7,3
61303,12,4,9,1
61304,8,10,25,3
61305,12,9,44,2
61306,13,31,28,3
61307,9,2,14,3
61308,7,10,41,1
61309,14,151,0,3
61310,8,28,41,2
61311,6,28,51,3
61312,12,6,16,3
61313,8,57,19,2
61314,12,18,35,1
61315,0,11,72,1
61316,15,37,35,2
61317,11,31,7,1
61318,4,35,138,2
61319,15,10,52,2
61320,8,2,22,2
61321,13,28,8,1
61322,8,22,47,1
61323,7,39,11,2
61324,13,159,0,3
61325,13,7,21,2
61326,7,14,83,3
61327,20,11,3,3
61328,15,16,124,3
61329,10,12,78,1
61330,11,31,72,2
61331,7,48,25,1
61332,6,20,9,1
61333,12,20,43,2
61334,11,10,38,2
61335,12,71,4,1
61336,5,33,14,3
61337,5,22,4,2
61338,7,7,27,1
61339,9,19,10,2
61340,12,10,7,2
61341,12,99,36,2
61342,12,18,25,3
61343,9,25,30,2
61344,14,97,36,1
61345,14,16,9,2
61346,15,89,18,3
61347,9,14,44,2
61348,8,75,36,2
61349,6,74,59,1
61350,14,55,146,1
61351,22,37,2,2
61352,6,33,31,2
61353,7,44,16,1
61354,5,4,7,3
61355,9,7,5,2
61356,10,55,86,2
61357,5,4,2,2
61358,9,79,48,1
61359,13,15,46,2
61360,8,82,10,2
61361,13,44,17,1
61362,12,40,15,2
61363,15,45,50,3
61364,7,26,17,1
61365,9,6,10,2
61366,12,24,60,1
61367,13,19,6,1
61368,11,16,383,2
61369,11,17,8,2
61370,13,12,106,2
61371,16,14,5,2
61372,13,58,3,1
61373,13,7,7,3
61374,10,12,322,2
61375,5,10,9,1
61376,7,26,2,1
61377,9,109,3,1
61378,6,279,132,2
61379,7,49,7,1
61380,9,27,13,1
61381,16,8,44,1
61382,4,10,27,3
61383,13,6,57,3
61384,10,17,3,3
61385,6,217,41,1
61386,15,115,8,1
61387,6,7,9,3
61388,14,54,5,1
61389,14,5,4,3
61390,12,2,18,3
61391,7,28,41,1
61392,20,10,53,2
61393,6,2,2,3
61394,9,90,17,2
61395,6,27,4,2
61396,7,4,3,1
61397,12,79,6,1
61398,14,11,36,2
61399,13,9,39,1
61400,14,65,92,2
61401,2,41,18,1
61402,11,109,6,2
61403,4,106,34,1
61404,9,13,18,1
61405,8,7,22,3
61406,9,232,4,1
61407,6,34,25,1
61408,11,37,16,2
61409,7,20,12,2
61410,12,21,4,1
61411,7,16,2,1
61412,9,51,2,2
61413,4,73,19,1
61414,7,19,21,1
61415,6,37,32,1
61416,4,14,82,3
61417,8,22,2,1
61418,8,2,21,3
61419,8,3,3,3
61420,11,21,7,2
61421,3,74,31,1
61422,7,28,40,1
61423,10,23,58,1
61424,9,2,20,3
61425,13,27,77,1
61426,11,12,0,1
61427,15,7,30,1
61428,15,22,8,2
61429,15,7,8,2
61430,12,2,2,3
61431,6,71,3,1
61432,1,28,57,2
61433,10,9,10,2
61434,19,60,38,2
61435,6,21,4,3
61436,11,42,1,2
61437,12,73,8,3
61438,8,7,3,2
61439,9,7,18,1
61440,13,13,95,3
61441,10,12,20,1
61442,6,9,39,3
61443,12,2,32,3
61444,8,62,2,1
61445,11,7,36,3
61446,13,2,4,2
61447,6,10,12,2
61448,7,6,8,3
61449,13,8,81,1
61450,6,13,15,2
61451,7,4,41,2
61452,13,66,83,1
61453,13,19,31,2
61454,7,25,63,2
61455,12,52,15,2
61456,13,10,6,1
61457,11,38,4,3
61458,8,22,2,2
61459,11,2,1,3
61460,6,32,6,1
61461,12,11,141,1
61462,4,5,3,2
61463,12,14,3,1
61464,11,2,2,3
61465,16,100,87,2
61466,12,43,147,3
61467,6,10,76,3
61468,13,7,3,2
61469,11,14,5,2
61470,6,7,41,3
61471,10,60,21,1
61472,7,60,22,3
61473,12,83,52,1
61474,7,25,5,1
61475,12,38,47,2
61476,7,107,4,1
61477,8,2,40,2
61478,14,61,42,3
61479,6,2,13,3
61480,14,94,9,1
61481,10,60,80,1
61482,8,35,99,2
61483,15,28,6,1
61484,9,12,50,2
61485,13,34,58,3
61486,14,62,254,3
61487,5,4,23,3
61488,7,14,5,2
61489,9,60,25,2
61490,9,16,26,1
61491,9,10,12,1
61492,12,73,7,2
61493,12,188,4,2
61494,12,27,8,3
61495,12,111,34,3
61496,7,20,11,2
61497,15,224,98,1
61498,8,91,67,2
61499,7,43,261,1
61500,15,56,14,1
61501,4,91,17,2
61502,11,27,4,2
61503,13,47,38,2
61504,15,2,69,1
61505,12,33,15,2
61506,11,27,19,2
61507,7,36,15,2
61508,14,10,106,2
61509,9,8,13,2
61510,7,12,22,2
61511,6,95,0,1
61512,8,22,15,3
61513,4,4,20,3
61514,12,2,23,3
61515,15,29,55,3
61516,1,38,35,3
61517,8,26,4,1
61518,10,57,119,2
61519,15,16,41,2
61520,11,83,7,2
61521,13,22,56,1
61522,8,57,5,1
61523,8,77,26,3
61524,10,19,7,2
61525,6,95,27,1
61526,6,14,40,3
61527,12,2,106,2
61528,8,4,26,2
61529,10,47,48,3
61530,8,40,25,2
61531,10,17,58,3
61532,9,26,29,3
61533,20,114,111,1
61534,17,63,24,1
61535,15,86,19,3
61536,2,4,22,2
61537,8,13,91,3
61538,15,8,8,1
61539,12,23,50,2
61540,8,12,39,1
61541,10,8,5,2
61542,6,50,19,1
61543,5,12,3,3
61544,14,90,176,2
61545,11,65,109,1
61546,9,150,13,1
61547,7,42,30,2
61548,12,7,7,3
61549,14,51,20,1
61550,9,17,47,1
61551,8,50,8,1
61552,13,27,13,2
61553,7,5,12,2
61554,9,2,50,2
61555,21,2,30,3
61556,13,10,126,1
61557,12,15,18,1
61558,6,79,11,2
61559,10,16,42,1
61560,9,12,18,1
61561,12,16,44,2
61562,15,10,2,2
61563,10,71,24,2
61564,12,60,50,2
61565,7,6,24,1
61566,14,22,86,2
61567,7,2,9,3
61568,6,26,14,2
61569,15,43,21,2
61570,10,2,7,2
61571,7,186,93,2
61572,11,8,2,1
61573,6,2,13,3
61574,17,77,59,1
61575,11,9,5,3
61576,6,15,7,1
61577,11,104,40,1
61578,4,7,8,3
61579,10,35,7,3
61580,12,14,9,1
61581,14,63,208,2
61582,4,28,25,1
61583,7,125,45,2
61584,7,239,4,1
61585,13,11,24,2
61586,9,76,31,1
61587,4,29,72,2
61588,10,7,25,2
61589,5,11,4,1
61590,14,20,19,1
61591,10,6,1,2
61592,11,48,232,2
61593,7,22,61,3
61594,15,47,2,2
61595,3,7,8,3
61596,8,2,15,3
61597,10,17,32,1
61598,12,16,26,3
61599,11,25,28,2
61600,8,11,78,1
61601,14,11,4,1
61602,11,128,5,2
61603,9,13,54,1
61604,10,7,191,2
61605,16,2,3,2
61606,18,17,37,1
61607,17,15,69,3
61608,7,60,22,1
61609,9,26,34,1
61610,6,37,109,1
61611,8,13,46,1
61612,13,173,11,1
61613,9,99,2,1
61614,12,41,10,1
61615,8,32,9,2
61616,19,4,11,1
61617,16,46,19,1
61618,5,139,51,2
61619,18,75,15,1
61620,16,8,19,2
61621,8,11,11,2
61622,11,26,46,2
61623,5,23,9,2
61624,7,116,18,1
61625,6,5,10,1
61626,12,19,47,3
61627,7,53,164,1
61628,6,107,42,1
61629,12,27,27,1
61630,14,5,17,1
61631,11,132,32,1
61632,14,51,5,1
61633,6,4,40,3
61634,7,114,13,2
61635,2,6,183,2
61636,5,50,1,1
61637,3,67,17,2
61638,11,16,9,1
61639,10,24,6,3
61640,6,12,26,1
61641,8,11,35,1
61642,14,4,9,2
61643,10,38,7,1
61644,8,114,4,3
61645,15,46,6,1
61646,11,27,39,3
61647,12,36,13,3
61648,7,40,60,2
61649,5,27,7,2
61650,16,80,7,2
61651,3,119,107,2
61652,12,70,23,1
61653,9,38,41,2
61654,8,50,5,3
61655,9,12,8,2
61656,6,22,9,2
61657,12,160,12,2
61658,13,12,5,3
61659,11,72,28,3
61660,8,18,9,1
61661,4,51,63,1
61662,14,2,1,3
61663,11,6,76,1
61664,12,72,74,3
61665,12,27,78,2
61666,9,7,10,2
61667,12,100,18,1
61668,8,61,0,2
61669,13,11,47,1
61670,18,29,5,2
61671,10,18,6,2
61672,11,136,9,1
61673,10,5,40,2
61674,8,78,14,1
61675,10,14,26,2
61676,9,157,0,1
61677,8,124,18,2
61678,12,33,9,3
61679,8,22,38,3
61680,11,10,11,2
61681,9,13,156,3
61682,11,31,6,1
61683,2,17,7,3
61684,3,20,2,1
61685,15,11,40,2
61686,11,29,6,1
61687,13,28,72,2
61688,9,13,5,2
61689,10,3,15,2
61690,7,40,26,1
61691,8,30,43,2
61692,12,72,16,2
61693,13,29,31,3
61694,5,84,43,2
61695,6,33,16,1
61696,9,22,3,2
61697,7,2,2,2
61698,13,130,74,1
61699,6,13,2,3
61700,13,10,67,1
61701,3,4,6,3
61702,6,4,14,2
61703,5,16,1,2
61704,10,27,4,1
61705,14,17,38,1
61706,7,23,7,3
61707,7,13,6,2
61708,8,50,37,2
61709,10,14,43,2
61710,16,7,11,2
61711,16,75,6,1
61712,11,121,23,3
61713,6,39,24,1
61714,12,5,24,3
61715,10,39,10,1
61716,7,38,13,1
61717,9,14,15,2
61718,7,66,88,2
61719,8,64,11,1
61720,10,11,71,2
61721,8,11,9,1
61722,13,35,44,1
61723,7,58,129,1
61724,8,84,13,1
61725,11,16,26,2
61726,14,5,4,2
61727,6,35,12,3
61728,7,86,45,3
61729,7,14,39,2
61730,6,44,33,2
61731,6,2,0,2
61732,9,22,12,3
61733,13,7,5,1
61734,1,10,22,2
61735,8,34,79,3
61736,7,62,78,3
61737,9,5,1,2
61738,11,11,25,1
61739,9,14,55,3
61740,10,7,19,2
61741,13,12,4,3
61742,19,118,21,1
61743,11,88,13,2
61744,19,76,17,3
61745,9,13,6,2
61746,12,12,6,1
61747,5,45,9,1
61748,7,39,8,2
61749,15,43,20,1
61750,4,22,17,1
61751,8,81,158,2
61752,14,50,23,2
61753,12,81,23,2
61754,8,25,21,2
61755,8,91,1,2
61756,9,27,8,1
61757,12,87,5,1
61758,6,11,41,2
61759,4,10,8,1
61760,10,40,17,1
61761,9,122,19,2
61762,8,2,33,3
61763,16,40,26,2
61764,13,218,1,1
61765,12,44,24,1
61766,7,47,138,2
61767,14,43,15,1
61768,13,22,36,1
61769,10,37,36,2
61770,13,118,19,1
61771,11,8,4,1
61772,16,19,55,2
61773,8,4,5,3
61774,6,81,20,3
61775,12,12,6,1
61776,12,17,10,2
61777,17,42,13,2
61778,6,58,30,2
61779,11,11,119,3
61780,16,14,129,3
61781,12,120,125,1
61782,11,40,22,2
61783,14,2,8,1
61784,17,33,6,2
61785,5,253,18,2
61786,11,12,12,2
61787,9,13,20,2
61788,10,9,2,3
61789,12,10,6,2
61790,16,34,20,2
61791,13,8,44,3
61792,8,22,7,1
61793,14,83,45,2
61794,7,58,81,1
61795,7,11,5,1
61796,8,89,6,1
61797,12,18,14,3
61798,11,37,18,2
61799,13,28,118,2
61800,7,17,24,1
61801,12,21,8,1
61802,10,22,12,2
61803,12,7,21,3
61804,9,5,6,2
61805,22,38,11,2
61806,20,21,11,2
61807,20,97,38,1
61808,6,47,31,1
61809,9,27,54,1
61810,7,41,33,1
61811,5,27,13,2
61812,13,27,11,2
61813,11,2,86,3
61814,6,36,22,2
61815,7,22,9,1
61816,10,2,28,3
61817,8,6,4,3
61818,10,10,35,1
61819,8,29,40,1
61820,11,65,26,2
61821,7,22,9,1
61822,7,2,17,3
61823,12,9,8,1
61824,3,4,21,2
61825,10,28,9,2
61826,10,93,16,2
61827,13,67,15,3
61828,9,47,39,2
61829,7,11,3,1
61830,6,21,19,3
61831,7,92,14,3
61832,4,4,12,3
61833,5,62,50,2
61834,23,82,26,2
61835,7,44,35,2
61836,12,2,57,3
61837,8,7,3,3
61838,8,123,6,1
61839,9,57,4,1
61840,13,66,30,2
61841,5,26,7,1
61842,7,111,27,1
61843,7,15,7,1
61844,16,56,19,1
61845,12,58,15,1
61846,14,7,9,2
61847,11,15,5,3
61848,13,51,3,1
61849,16,90,33,2
61850,8,10,2,2
61851,12,19,0,2
61852,8,138,32,3
61853,10,16,25,2
61854,9,22,68,2
61855,6,9,4,2
61856,10,7,22,1
61857,17,4,4,3
61858,15,7,5,1
61859,13,55,7,1
61860,2,62,12,2
61861,8,20,32,2
61862,13,3,29,2
61863,9,51,16,2
61864,11,4,0,3
61865,8,6,33,3
61866,5,12,34,1
61867,14,5,21,2
61868,10,46,8,1
61869,6,58,14,1
61870,15,136,13,1
61871,8,6,9,3
61872,6,22,63,2
61873,6,196,75,2
61874,9,2,9,2
61875,5,10,3,3
61876,10,7,13,3
61877,18,50,5,2
61878,20,9,10,2
61879,15,109,30,1
61880,7,29,45,2
61881,9,79,12,1
61882,13,65,56,1
61883,7,21,100,1
61884,13,7,6,3
61885,13,32,31,2
61886,8,5,19,2
61887,14,37,24,1
61888,9,13,35,2
61889,16,87,6,2
61890,11,16,1,1
61891,8,50,36,1
61892,3,142,3,1
61893,9,25,113,2
61894,13,12,19,2
61895,16,32,27,3
61896,7,4,35,3
61897,12,15,4,3
61898,12,17,15,3
61899,4,69,29,3
61900,14,122,6,1
61901,15,62,64,2
61902,10,8,65,2
61903,6,66,22,1
61904,9,22,13,2
61905,10,42,0,2
61906,15,96,18,3
61907,2,69,183,2
61908,4,27,92,1
61909,13,12,2,2
61910,17,5,42,2
61911,11,58,52,1
61912,6,10,14,2
61913,10,7,58,2
61914,7,4,3,3
61915,8,11,3,1
61916,17,8,12,1
61917,6,88,35,2
61918,13,80,1,1
61919,13,69,11,1
61920,12,79,5,1
61921,11,99,42,1
61922,12,44,17,2
61923,8,13,0,1
61924,4,39,25,2
61925,4,48,36,1
61926,13,11,49,2
61927,10,27,31,3
61928,7,29,21,1
61929,8,7,8,1
61930,11,22,39,1
61931,4,10,20,2
61932,0,17,9,2
61933,15,26,13,2
61934,14,10,22,3
61935,8,11,7,2
61936,6,10,5,1
61937,8,13,56,1
61938,9,14,30,1
61939,16,25,47,1
61940,15,152,16,1
61941,6,93,45,1
61942,11,17,5,2
61943,18,42,88,1
61944,12,98,7,2
61945,13,7,28,2
61946,11,23,2,2
61947,14,5,27,1
61948,9,75,17,3
61949,12,20,13,1
61950,11,2,4,3
61951,9,7,3,2
61952,23,75,10,1
61953,12,63,62,2
61954,20,15,6,1
61955,6,25,5,3
61956,10,13,4,1
61957,15,2,21,2
61958,12,69,6,3
61959,12,22,8,1
61960,8,2,14,3
61961,8,12,85,2
61962,13,91,91,2
61963,4,56,163,2
61964,11,22,33,1
61965,6,54,21,1
61966,13,17,6,2
61967,6,4,4,3
61968,9,28,33,2
61969,6,13,4,3
61970,12,11,4,3
61971,8,23,100,1
61972,8,122,6,1
61973,11,30,39,1
61974,9,32,45,1
61975,6,30,2,2
61976,11,52,48,2
61977,7,7,2,3
61978,7,14,6,2
61979,11,5,10,1
61980,15,111,33,3
61981,9,27,14,2
61982,13,11,53,2
61983,8,5,5,3
61984,12,43,9,1
61985,15,67,72,1
61986,4,74,18,1
61987,6,16,5,2
61988,6,16,168,3
61989,5,32,23,3
61990,19,30,101,3
61991,13,5,4,1
61992,9,6,4,1
61993,8,41,49,2
61994,9,21,55,2
61995,15,7,8,1
61996,13,19,36,2
61997,6,24,12,1
61998,5,27,1,1
61999,20,17,4,3
62000,18,45,3,2
62001,11,76,11,2
62002,4,2,6,3
62003,12,71,5,3
62004,4,11,0,2
62005,8,35,4,3
62006,11,15,14,2
62007,4,148,15,3
62008,20,49,6,1
62009,11,100,1,3
62010,13,110,32,1
62011,14,44,7,2
62012,6,152,13,2
62013,10,48,29,1
62014,16,22,28,2
62015,17,124,325,3
62016,11,17,75,3
62017,10,56,22,1
62018,6,14,105,1
62019,7,20,27,2
62020,13,49,8,1
62021,10,7,12,2
62022,6,95,7,1
62023,21,31,54,1
62024,4,20,4,1
62025,12,131,7,1
62026,7,22,68,1
62027,7,70,6,1
62028,8,3,4,2
62029,16,204,0,1
62030,8,46,13,2
62031,11,14,8,2
62032,10,2,5,2
62033,11,34,8,1
62034,6,39,27,2
62035,6,40,9,2
62036,11,31,158,1
62037,11,99,10,1
62038,7,28,23,1
62039,13,12,33,2
62040,13,37,12,3
62041,13,6,0,3
62042,12,26,55,1
62043,13,61,24,1
62044,7,13,56,3
62045,7,2,6,3
62046,7,10,23,3
62047,8,79,38,1
62048,4,35,11,1
62049,12,42,0,2
62050,5,11,13,2
62051,13,20,9,1
62052,0,2,12,3
62053,9,13,25,1
62054,15,2,9,3
62055,13,106,13,1
62056,12,72,22,1
62057,12,122,39,1
62058,9,6,50,1
62059,12,63,38,2
62060,7,40,2,3
62061,8,3,5,3
62062,13,15,16,1
62063,12,15,5,1
62064,10,37,0,2
62065,18,78,21,2
62066,8,4,26,3
62067,6,2,59,3
62068,9,37,11,1
62069,13,62,22,2
62070,6,47,12,2
62071,12,7,46,1
62072,15,16,15,2
62073,6,46,13,2
62074,8,53,50,2
62075,10,12,19,1
62076,8,20,16,3
62077,4,27,40,2
62078,20,7,35,2
62079,5,2,10,3
62080,4,11,35,2
62081,9,5,8,1
62082,6,13,4,3
62083,12,26,4,2
62084,17,26,77,2
62085,14,50,43,1
62086,6,92,82,1
62087,9,57,4,2
62088,8,103,92,2
62089,7,14,13,2
62090,12,65,5,1
62091,15,10,92,1
62092,15,35,97,3
62093,12,30,3,2
62094,12,16,8,1
62095,9,44,11,2
62096,11,5,8,3
62097,15,53,10,2
62098,12,11,4,2
62099,11,43,35,2
62100,10,15,30,1
62101,14,24,88,3
62102,14,51,112,1
62103,12,110,26,1
62104,6,14,4,2
62105,14,38,72,2
62106,8,13,129,1
62107,3,10,14,2
62108,6,7,13,3
62109,7,52,19,1
62110,11,60,68,2
62111,4,49,23,2
62112,10,55,18,1
62113,8,2,10,3
62114,10,96,34,1
62115,11,56,7,2
62116,12,2,39,3
62117,7,51,20,1
62118,11,11,12,2
62119,10,10,22,3
62120,9,22,33,1
62121,11,146,7,1
62122,12,19,17,3
62123,8,98,126,2
62124,6,32,27,3
62125,4,22,52,2
62126,5,30,15,2
62127,15,6,19,1
62128,7,35,57,2
62129,11,5,4,2
62130,10,5,16,2
62131,12,94,34,1
62132,6,17,11,2
62133,5,76,22,1
62134,11,9,0,1
62135,10,40,9,2
62136,12,32,33,3
62137,11,7,3,1
62138,12,22,39,2
62139,5,26,75,2
62140,13,7,15,2
62141,12,32,18,1
62142,10,2,4,3
62143,12,116,35,2
62144,6,13,32,2
62145,7,33,12,1
62146,13,69,36,1
62147,12,116,22,2
62148,9,62,28,3
62149,13,27,8,3
62150,12,80,97,1
62151,10,11,22,3
62152,6,2,144,2
62153,14,17,47,2
62154,6,11,23,1
62155,13,2,14,3
62156,8,48,9,3
62157,11,7,4,2
62158,11,67,8,1
62159,14,30,29,2
62160,4,26,9,3
62161,9,9,23,1
62162,13,19,6,1
62163,15,9,14,3
62164,12,90,25,1
62165,9,16,8,3
62166,12,53,24,1
62167,16,71,24,2
62168,7,14,14,2
62169,13,75,102,1
62170,13,15,92,2
62171,7,50,37,1
62172,7,12,53,3
62173,3,52,38,2
62174,14,48,3,1
62175,10,66,160,3
62176,8,8,23,2
62177,13,5,31,3
62178,14,22,12,3
62179,9,13,70,1
62180,8,4,16,1
62181,6,2,58,3
62182,2,55,4,2
62183,18,16,21,3
62184,12,33,58,3
62185,7,9,17,1
62186,3,4,7,3
62187,7,42,37,2
62188,8,19,12,3
62189,6,10,21,1
62190,15,5,27,1
62191,3,145,11,2
62192,13,25,67,2
62193,8,30,11,2
62194,11,77,62,3
62195,18,43,108,3
62196,8,105,3,1
62197,8,36,4,1
62198,14,5,7,1
62199,11,11,4,1
62200,6,13,23,2
62201,9,79,71,2
62202,13,135,41,1
62203,16,35,7,1
62204,6,74,74,1
62205,13,21,1,2
62206,12,29,35,2
62207,9,11,24,2
62208,23,23,8,3
62209,8,9,141,3
62210,10,101,8,3
62211,10,17,48,2
62212,5,151,6,2
62213,10,19,5,1
62214,12,7,26,1
62215,10,33,5,1
62216,9,5,21,3
62217,22,34,28,1
62218,12,14,154,3
62219,8,13,16,3
62220,13,95,12,1
62221,8,99,39,1
62222,8,17,104,1
62223,12,21,14,3
62224,6,3,14,3
62225,9,135,4,1
62226,10,10,26,1
62227,5,2,29,3
62228,15,55,6,1
62229,14,12,74,3
62230,10,39,36,2
62231,15,13,36,2
62232,10,34,27,1
62233,8,79,14,3
62234,10,73,5,2
62235,12,3,8,2
62236,15,13,44,1
62237,11,24,33,2
62238,13,54,21,3
62239,8,10,33,3
62240,8,7,42,2
62241,14,12,23,1
62242,10,29,92,1
62243,9,86,6,2
62244,2,47,4,1
62245,12,72,52,2
62246,16,19,8,3
62247,9,113,5,3
62248,11,43,9,2
62249,3,79,15,3
62250,20,24,12,2
62251,23,85,98,1
62252,9,247,64,1
62253,21,11,40,2
62254,12,20,18,2
62255,13,7,52,2
62256,14,91,11,2
62257,8,145,29,2
62258,16,24,7,2
62259,8,35,28,2
62260,9,42,12,1
62261,8,7,17,3
62262,5,43,11,2
62263,14,16,156,2
62264,10,45,82,1
62265,6,46,9,1
62266,14,61,24,1
62267,16,48,47,2
62268,14,17,5,2
62269,9,48,389,1
62270,7,6,1,2
62271,11,5,3,3
62272,10,111,26,2
62273,11,83,51,1
62274,11,16,3,3
62275,6,10,54,1
62276,9,67,65,3
62277,3,17,20,1
62278,8,26,114,2
62279,15,24,13,1
62280,9,71,11,2
62281,6,121,133,3
62282,14,33,15,1
62283,15,4,33,3
62284,11,13,32,3
62285,10,53,43,2
62286,3,12,31,1
62287,6,12,29,3
62288,12,27,57,2
62289,14,63,36,1
62290,7,7,23,2
62291,8,100,8,2
62292,11,49,13,1
62293,17,22,0,2
62294,7,16,51,2
62295,13,15,106,2
62296,8,12,3,1
62297,6,68,21,1
62298,17,111,9,2
62299,15,39,4,2
62300,4,66,25,2
62301,7,66,174,2
62302,12,19,9,2
62303,16,11,15,2
62304,6,5,146,3
62305,9,53,36,1
62306,16,15,4,3
62307,7,7,11,2
62308,7,11,48,1
62309,9,54,35,2
62310,14,55,39,2
62311,3,17,45,1
62312,7,22,29,2
62313,9,12,13,1
62314,10,29,0,2
62315,11,96,0,3
62316,6,38,2,3
62317,7,11,30,2
62318,10,2,10,3
62319,12,126,57,1
62320,8,47,57,2
62321,14,17,6,3
62322,13,12,4,2
62323,11,125,1,1
62324,16,133,27,2
62325,20,5,19,2
62326,12,33,13,2
62327,10,8,14,2
62328,14,55,78,1
62329,7,175,9,2
62330,10,82,22,1
62331,11,12,35,2
62332,22,91,7,3
62333,13,67,9,1
62334,10,54,81,3
62335,6,49,86,1
62336,11,27,9,3
62337,16,51,22,1
62338,9,4,162,3
62339,4,2,26,3
62340,5,25,4,1
62341,8,4,27,1
62342,8,117,28,3
62343,15,2,23,3
62344,11,8,9,3
62345,15,4,26,3
62346,16,48,52,2
62347,11,61,7,2
62348,13,112,35,2
62349,9,5,76,1
62350,17,5,4,2
62351,10,21,7,1
62352,13,16,3,1
62353,13,5,55,3
62354,11,27,39,1
62355,15,60,60,3
62356,12,44,10,1
62357,16,9,5,2
62358,11,22,140,2
62359,18,34,4,2
62360,13,12,3,1
62361,12,14,61,1
62362,10,2,10,3
62363,7,14,51,1
62364,11,35,13,2
62365,11,14,15,3
62366,13,15,8,2
62367,12,5,68,2
62368,14,42,146,2
62369,6,39,54,2
62370,6,17,16,1
62371,17,96,225,2
62372,17,103,1,2
62373,5,31,6,3
62374,19,99,4,1
62375,9,40,7,2
62376,15,26,31,1
62377,12,33,25,3
62378,4,33,15,1
62379,7,17,13,2
62380,2,12,23,3
62381,11,10,20,2
62382,12,7,10,3
62383,13,28,60,2
62384,14,112,250,2
62385,13,9,20,1
62386,6,17,0,1
62387,8,39,5,2
62388,7,78,37,2
62389,11,78,29,2
62390,6,2,8,3
62391,8,4,15,2
62392,9,5,35,2
62393,2,6,4,2
62394,15,27,22,2
62395,6,91,46,2
62396,10,91,59,3
62397,7,2,2,3
62398,7,7,6,2
62399,5,37,36,3
62400,8,19,7,1
62401,21,61,57,1
62402,9,72,48,2
62403,8,11,16,1
62404,12,11,13,1
62405,12,2,13,3
62406,16,28,20,1
62407,12,27,11,1
62408,10,28,13,1
62409,3,7,7,3
62410,5,36,65,3
62411,8,8,38,2
62412,5,56,35,1
62413,15,21,23,3
62414,14,92,100,1
62415,9,13,20,3
62416,6,74,4,1
62417,11,21,20,2
62418,7,5,97,1
62419,8,7,10,3
62420,7,22,0,2
62421,16,33,53,3
62422,7,2,59,3
62423,2,49,22,3
62424,5,77,5,2
62425,12,15,20,3
62426,10,11,36,3
62427,10,8,0,3
62428,6,7,104,1
62429,13,11,7,1
62430,18,12,41,2
62431,7,11,7,2
62432,6,15,2,2
62433,8,19,10,3
62434,12,26,128,1
62435,8,6,34,1
62436,13,87,84,2
62437,5,60,9,2
62438,7,56,16,2
62439,18,2,33,3
62440,9,4,2,1
62441,8,6,44,3
62442,8,47,10,1
62443,9,67,18,1
62444,9,44,18,2
62445,8,8,21,2
62446,9,24,41,2
62447,15,11,53,2
62448,6,143,7,2
62449,9,6,113,2
62450,6,13,47,2
62451,11,156,17,2
62452,8,2,2,3
62453,13,15,8,2
62454,13,8,43,3
62455,5,55,17,2
62456,7,11,5,2
62457,13,13,16,2
62458,7,24,95,1
62459,8,4,7,1
62460,6,107,49,2
62461,5,84,9,3
62462,12,12,10,1
62463,6,2,102,2
62464,2,32,26,1
62465,14,70,131,2
62466,13,18,30,2
62467,5,7,10,2
62468,7,18,7,2
62469,9,19,8,2
62470,13,5,7,3
62471,6,22,15,2
62472,4,11,16,3
62473,7,10,27,2
62474,18,76,13,1
62475,6,15,83,1
62476,10,16,24,2
62477,8,37,22,1
62478,13,22,55,1
62479,9,84,51,2
62480,16,4,9,2
62481,1,11,30,1
62482,13,12,95,1
62483,11,13,0,1
62484,5,8,5,1
62485,10,41,142,1
62486,6,5,5,2
62487,12,60,26,1
62488,13,19,34,1
62489,4,135,12,1
62490,3,10,49,3
62491,10,42,1,1
62492,19,19,18,2
62493,6,32,30,2
62494,6,221,35,1
62495,14,117,50,1
62496,10,15,4,3
62497,3,5,11,3
62498,2,16,38,1
62499,6,22,44,2
62500,15,5,3,2
62501,7,36,63,1
62502,1,17,24,1
62503,9,26,13,3
62504,7,4,19,3
62505,9,25,12,1
62506,5,10,31,2
62507,8,25,13,1
62508,10,81,13,3
62509,2,10,0,2
62510,9,22,4,1
62511,10,168,27,2
62512,10,11,12,1
62513,11,24,13,1
62514,16,7,9,3
62515,7,41,83,1
62516,12,15,58,3
62517,13,9,3,1
62518,12,4,2,2
62519,6,17,7,1
62520,17,64,3,1
62521,9,26,16,3
62522,13,32,75,2
62523,9,9,106,1
62524,9,18,6,1
62525,6,30,66,1
62526,14,12,28,3
62527,10,7,14,1
62528,10,7,77,2
62529,11,24,74,2
62530,14,20,39,3
62531,12,14,17,1
62532,13,43,55,1
62533,7,24,13,1
62534,11,38,10,1
62535,7,18,9,1
62536,12,122,50,1
62537,13,5,67,2
62538,9,12,7,2
62539,8,118,7,2
62540,16,106,13,2
62541,8,13,14,1
62542,8,38,24,2
